name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam, Noord-Holland, Nederland",2011-03-26,7,2.8,5.2,4.7,0.2,2.7,1.4,77.3,0.221,100,8.33,rain,0,0,31.9,16.7,34.8,1017.9,83.7,24.8,78.1,6.8,3,,2011-03-26T06:29:53,2011-03-26T19:03:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-03-27,11,-0.2,5.3,11,-3.3,3.1,-0.9,65.9,0,0,0,,0,0,25.3,17.2,64.5,1015.4,18.8,24.6,199.1,16.4,6,,2011-03-27T07:27:32,2011-03-27T20:05:10,0.76,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-03-28,10.1,-1.6,4.4,10.1,-5.2,2.7,1.1,79.8,0,0,0,,0,0,32.6,16.8,335.2,1016.2,26.8,17,210.3,18.1,7,,2011-03-28T07:25:12,2011-03-28T20:06:55,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-03-29,13.4,-1.8,5.7,13.4,-1.8,5.5,1.1,75.6,0,0,0,,0,0,24.1,12.1,187.6,1015.7,23,8.7,203.7,17.6,7,,2011-03-29T07:22:51,2011-03-29T20:08:39,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-03-30,14.5,3.5,8.5,14.5,1.5,7.8,5.5,81.9,1.042,100,4.17,rain,0,0,42.8,29.2,203.9,1013,68.9,9.5,148.3,12.9,6,,2011-03-30T07:20:31,2011-03-30T20:10:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-03-31,12.8,8.6,10.5,12.8,5.3,9.5,9.3,92.2,3.442,100,12.5,rain,0,0,63.5,41.4,221.1,1011.6,99,7.3,69.2,6,3,,2011-03-31T07:18:11,2011-03-31T20:12:08,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-01,14.6,9.4,11.4,14.6,5.8,10.6,9.5,88.2,0,0,0,,0,0,56.5,37.2,233.5,1019.2,86,15.8,87.7,7.7,2,,2011-04-01T07:15:51,2011-04-01T20:13:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-02,22.8,9.9,14.8,22.8,7.7,14.8,10.3,76.6,0,0,0,,0,0,45.4,30.6,177.1,1013.8,20.3,18,211.1,18,7,,2011-04-02T07:13:31,2011-04-02T20:15:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-03,14,8.4,10.8,14,7.1,10.4,8.8,87.6,1.057,100,8.33,rain,0,0,34.2,18.1,258.7,1013.1,86.2,9.4,80.4,7,3,,2011-04-03T07:11:12,2011-04-03T20:17:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-04,12,7.6,9.5,12,4.8,7.7,6.1,80,0,0,0,,0,0,43.8,28.8,244.7,1019.3,71.9,18,185.9,16.1,7,,2011-04-04T07:08:53,2011-04-04T20:19:06,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-05,11.2,7.5,9.4,11.2,4.2,7.7,6.4,81.4,0.378,100,4.17,rain,0,0,58.5,41.9,219.2,1022.2,84,22.2,81.7,7.1,4,,2011-04-05T07:06:34,2011-04-05T20:20:50,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-06,17.5,10.3,13,17.5,10.3,13,10,83.2,0.013,100,4.17,rain,0,0,45.9,28.1,243.5,1025.2,72.2,15.7,174.6,15.1,6,,2011-04-06T07:04:16,2011-04-06T20:22:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-07,13.9,6.7,11.2,13.9,5.5,10.9,7.5,78.2,0,0,0,,0,0,41.6,29.3,290.9,1025.1,38.1,19.6,193.5,16.7,6,,2011-04-07T07:01:58,2011-04-07T20:24:18,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-08,13.9,4.6,9.1,13.9,3.9,8.4,5.8,82,0,0,0,,0,0,34.7,23.9,292.1,1026.3,31.1,14.3,237.3,20.4,7,,2011-04-08T06:59:41,2011-04-08T20:26:03,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-09,14.7,5.9,9.6,14.7,4.2,8.5,4.7,74.3,0,0,0,,0,0,28.7,18,9.3,1026.5,27.1,12.3,232.4,20.2,7,,2011-04-09T06:57:24,2011-04-09T20:27:47,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-10,16.7,5.1,10.6,16.7,2.9,9.7,4,65.8,0,0,0,,0,0,26.2,16.1,49.6,1025.4,1.8,20.7,232.2,19.9,7,,2011-04-10T06:55:07,2011-04-10T20:29:31,0.23,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-11,19,5.9,11.8,19,4.7,11.7,7.1,75.2,0,0,0,,0,0,33,23.3,262.2,1020.3,20.2,13.9,233.2,20.1,7,,2011-04-11T06:52:52,2011-04-11T20:31:15,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-12,10.2,5.4,8.5,10.2,2.4,5.2,4.9,78.8,2.676,100,8.33,rain,0,0,59.3,36.4,309.1,1023.5,68.8,18.9,213.9,18.5,7,,2011-04-12T06:50:36,2011-04-12T20:32:59,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-13,12.1,4.8,8.3,12.1,1.7,6.8,3.4,72.4,0.019,100,4.17,rain,0,0,38.6,23.9,281.5,1023.1,21.2,24.1,199.6,17.1,7,,2011-04-13T06:48:21,2011-04-13T20:34:44,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-14,11.6,5.4,8.6,11.6,4.1,8,4.7,77.1,0,0,0,,0,0,20.3,13.3,237.6,1019.7,97,17.2,121,10.4,4,,2011-04-14T06:46:07,2011-04-14T20:36:28,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-15,14.9,3.5,9.7,14.9,2.8,9.4,3.8,69.8,0,0,0,,0,0,26,12.9,61.7,1021.2,27.8,10.2,234.7,20.2,7,,2011-04-15T06:43:54,2011-04-15T20:38:12,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-16,15.3,4.4,10.1,15.3,3.2,9.9,4.8,72.4,0,0,0,,0,0,27.6,15.7,285.8,1022.6,47.3,10.2,174.4,15.2,5,,2011-04-16T06:41:41,2011-04-16T20:39:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-17,16.4,5.3,11,16.4,4.1,10.8,7,77.9,0,0,0,,0,0,21.8,14.3,29.2,1025,47.3,8,209.3,18.2,7,,2011-04-17T06:39:29,2011-04-17T20:41:40,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-18,18.7,6,13.1,18.7,4.5,12.5,5.1,63,0,0,0,,0,0,35.3,18.1,91.2,1021.1,4.3,13.5,260.6,22.7,8,,2011-04-18T06:37:18,2011-04-18T20:43:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-19,22.5,9,15.7,22.5,7.7,15.5,5.7,53.4,0,0,0,,0,0,27.2,16.4,106.6,1015.4,2.5,17.7,260.2,22.5,8,,2011-04-19T06:35:08,2011-04-19T20:45:08,0.54,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-20,23.2,9.6,16.9,23.2,8.8,16.9,6.7,54.5,0,0,0,,0,0,30.7,18.5,73.5,1015.8,1.8,13.2,261.6,22.8,8,,2011-04-20T06:32:58,2011-04-20T20:46:52,0.58,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-21,23.7,9.5,17,23.7,9.5,17,8.1,59.2,0,0,0,,0,0,32.2,14.6,80.4,1014.6,7.9,11,253.1,21.7,8,,2011-04-21T06:30:49,2011-04-21T20:48:36,0.61,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-22,25.1,12.3,18.7,25.1,12.3,18.7,8.7,54.1,0,0,0,,0,0,31.8,19.6,88.2,1010.9,50.3,16.8,250.3,21.7,8,,2011-04-22T06:28:42,2011-04-22T20:50:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-23,24.9,12.2,18.8,24.9,12.2,18.8,8,51.7,0,0,0,,0,0,31.7,20.5,59.1,1012,14.6,19.3,260,22.5,8,,2011-04-23T06:26:35,2011-04-23T20:52:04,0.67,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-24,24.5,10.3,17.3,24.5,10.3,17.3,9.5,63.7,0,0,0,,0,0,30.2,19,23.9,1016.4,1.7,14.1,263.7,22.7,8,,2011-04-24T06:24:29,2011-04-24T20:53:47,0.71,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-25,22.8,8.8,16.2,22.8,8.4,16.1,6.8,58.6,0,0,0,,0,0,35.7,22.8,40.5,1020.9,0.8,19.8,281.4,24.2,8,,2011-04-25T06:22:24,2011-04-25T20:55:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-26,19.5,9.5,14.5,19.5,9.2,14.4,7.9,66.1,0,0,0,,0,0,42.5,25.5,30.1,1022.2,16.9,16.6,236.1,20.5,7,,2011-04-26T06:20:21,2011-04-26T20:57:14,0.77,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-27,14.5,9,11.5,14.5,6.1,10.5,7.1,74.9,0,0,0,,0,0,41.4,27.4,5.2,1021.3,56.6,14,166.4,14.4,5,,2011-04-27T06:18:18,2011-04-27T20:58:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-28,17.9,10.3,14,17.9,10.3,14,10.4,80.1,1.394,100,12.5,rain,0,0,34.9,20.6,39.8,1015.9,77.8,11,165.6,14.3,6,,2011-04-28T06:16:17,2011-04-28T21:00:40,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-29,22,10.9,16.3,22,10.9,16.3,10.3,70,0.335,100,8.33,rain,0,0,50.2,32.2,61.2,1012.7,29.8,13.3,220.3,19.1,7,,2011-04-29T06:14:17,2011-04-29T21:02:23,0.87,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-04-30,20.4,10.2,15.3,20.4,10.2,15.3,4.7,50,0.013,100,4.17,rain,0,0,53.4,34.7,61.4,1011.7,11.7,30,278.7,24,8,,2011-04-30T06:12:18,2011-04-30T21:04:06,0.91,Rain,Clear conditions throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-01,18.2,7.8,13.2,18.2,4,12.3,0.5,43.1,0,0,0,,0,0,56.5,36.1,66,1012.9,1.9,34.9,305.8,26.6,9,,2011-05-01T06:10:20,2011-05-01T21:05:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-02,13.7,6.9,10.6,13.7,3.8,9.3,0.2,50.1,0,0,0,,0,0,59.5,38,55,1013.6,11.6,34.6,308.4,26.8,9,,2011-05-02T06:08:24,2011-05-02T21:07:30,0.97,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-03,13,3.5,8.6,13,-0.4,6.4,-1.6,49.7,0,0,0,,0,0,48.5,29.3,51.3,1017.7,3.4,36,315.5,27.1,9,,2011-05-03T06:06:29,2011-05-03T21:09:11,0,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-04,13.1,1.4,8,13.1,-0.9,7.2,3.1,72.4,0,0,0,,0,0,35.6,20.6,345.1,1022,34.8,27.8,279.1,24.2,7,,2011-05-04T06:04:36,2011-05-04T21:10:53,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-05,17.1,3.2,10.5,17.1,1.3,9.9,2.8,61.8,0,0,0,,0,0,28.3,14,110.4,1023.1,18.1,26.4,275.9,23.8,8,,2011-05-05T06:02:44,2011-05-05T21:12:33,0.08,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-06,22.2,7.4,15.2,22.2,6.8,14.9,4.6,52.5,0,0,0,,0,0,30.2,20,129.5,1019.2,11.3,18.6,265.1,23,8,,2011-05-06T06:00:53,2011-05-06T21:14:14,0.11,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-07,26.9,12.6,19.8,26.5,12.6,19.8,7.7,46.6,0,0,0,,0,0,39.3,24.2,128.5,1016.1,15.3,24.9,274.8,23.9,7,,2011-05-07T05:59:05,2011-05-07T21:15:54,0.15,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-08,25.6,16.6,20.7,25.6,16.6,20.7,9.3,48.9,0,0,0,,0,0,36.4,24.9,136.2,1016.6,46.1,31.6,253.4,21.8,7,,2011-05-08T05:57:17,2011-05-08T21:17:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-09,19.8,13,15.8,19.8,13,15.8,13.1,84.4,1.32,100,12.5,rain,0,0,27.3,16.2,351.5,1022.3,83.1,14.4,172.8,15,5,,2011-05-09T05:55:32,2011-05-09T21:19:12,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-10,20.9,10.3,15.2,20.9,10.3,15.2,11.3,79.2,0.935,100,8.33,rain,0,0,24.9,16.3,347.1,1025.2,66,15.4,268.9,23.4,8,,2011-05-10T05:53:48,2011-05-10T21:20:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-11,18.6,8.8,14.4,18.6,8.8,14.4,9.5,74,0.704,100,4.17,rain,0,0,32.6,22.9,276.3,1022.9,37.2,19.4,262,22.7,7,,2011-05-11T05:52:06,2011-05-11T21:22:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-12,16.1,9.9,13,16.1,9.9,13,8.8,77.1,0,0,0,,0,0,43.7,30.1,255.2,1018.7,70.2,15.9,219.6,19,6,,2011-05-12T05:50:26,2011-05-12T21:24:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-13,17.4,8.9,13.6,17.4,7.2,13.4,7.3,67.6,0,0,0,,0,0,37.2,24.8,254.8,1020.3,39.9,23.5,247.7,21.3,7,,2011-05-13T05:48:48,2011-05-13T21:25:40,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-14,14.3,9.7,11.9,14.3,8.3,11.8,6.3,69.1,0,0,0,,0,0,45.8,30.7,269.3,1016.6,71.8,29.5,295.9,25.4,9,,2011-05-14T05:47:11,2011-05-14T21:27:15,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-15,13.7,8.8,11.4,13.7,5.8,11.1,6.8,73.4,1.669,100,4.17,rain,0,0,42.9,30,287,1021.3,79.6,28,210.9,18.3,6,,2011-05-15T05:45:37,2011-05-15T21:28:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-16,14.9,10.8,12.9,14.9,10.8,12.9,10.3,84.2,1.745,100,8.33,rain,0,0,50.2,31,249.4,1020.7,100,13.1,114.7,9.9,3,,2011-05-16T05:44:05,2011-05-16T21:30:23,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-17,15.2,12.2,13.6,15.2,12.2,13.6,10.9,83.6,2.264,100,8.33,rain,0,0,37.8,22.9,251.7,1019.2,99,13.6,182.8,15.9,6,,2011-05-17T05:42:34,2011-05-17T21:31:55,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-18,15.4,12.8,14.1,15.4,12.8,14.1,11.1,82.6,0.041,100,4.17,rain,0,0,42.4,25.3,220,1016,98.1,18.4,159.8,13.9,4,,2011-05-18T05:41:06,2011-05-18T21:33:26,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-19,16.5,10.6,13.2,16.5,10.6,13.2,9,76.5,0.499,100,8.33,rain,0,0,35.9,18.6,347.3,1017.6,87.7,18.5,157,13.5,5,,2011-05-19T05:39:40,2011-05-19T21:34:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-20,18.9,7.5,13.3,18.9,7.3,13.2,8.7,74.9,0.021,100,4.17,rain,0,0,38.2,23.9,259.8,1018.8,48.5,16.2,293.8,25.3,8,,2011-05-20T05:38:17,2011-05-20T21:36:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-21,20.6,7.9,14.9,20.6,6.9,14.7,8.6,69.7,0,0,0,,0,0,25,12.9,164.7,1020.6,10.7,17,332.2,28.9,9,,2011-05-21T05:36:55,2011-05-21T21:37:52,0.63,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-22,16.9,12.6,14.8,16.9,12.6,14.8,10.1,73.8,1.318,100,4.17,rain,0,0,62.6,40.9,233.4,1015.8,74.1,15.8,252,21.7,7,,2011-05-22T05:35:36,2011-05-22T21:39:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-23,20.2,9.7,15.2,20.2,8.1,15.1,8.6,66.7,0,0,0,,0,0,52.6,34.3,219.3,1021.1,18.7,16.1,322.3,27.7,9,,2011-05-23T05:34:20,2011-05-23T21:40:43,0.69,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-24,15.3,11.3,13.7,15.3,11.3,13.7,6,60.7,0,0,0,,0,0,49.7,34.7,261.2,1023,51.9,21,336.6,29.1,9,,2011-05-24T05:33:06,2011-05-24T21:42:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-25,20.4,7.3,14.8,20.4,6.1,14.7,6.5,61.8,0,0,0,,0,0,34.7,19.5,164.8,1024.9,14.7,18.5,313.7,27.3,8,,2011-05-25T05:31:54,2011-05-25T21:43:29,0.76,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-26,16.6,12.8,14.8,16.6,12.8,14.8,6.5,58.7,0,0,0,,0,0,72.3,43,210.1,1008.7,82.9,24.9,265,22.7,9,,2011-05-26T05:30:45,2011-05-26T21:44:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-27,14.1,11,12.4,14.1,11,12.4,8.2,76.1,0.981,100,8.33,rain,0,0,72.1,31,275,1013.3,94.9,22.3,284,24.3,8,,2011-05-27T05:29:38,2011-05-27T21:46:07,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-28,14.7,9.7,12.6,14.7,8.1,12.5,8.7,78,0.763,100,4.17,rain,0,0,56.3,37.3,220.9,1014.7,81.8,17.3,183.3,15.9,6,,2011-05-28T05:28:34,2011-05-28T21:47:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-29,19.3,13.1,15.4,19.3,13.1,15.4,11,75.9,0.014,100,4.17,rain,0,0,62.9,43,230.6,1012.3,95,20.6,256.7,22.3,8,,2011-05-29T05:27:33,2011-05-29T21:48:39,0.89,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-30,26.8,11.1,18,26.4,11.1,18,11.7,71.5,0,0,0,,0,0,44.3,24.7,201.8,1011.6,57.2,16.9,282.2,24.5,9,,2011-05-30T05:26:35,2011-05-30T21:49:52,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-05-31,15.6,10.4,13.5,15.6,10.4,13.5,10.4,82.1,2.123,100,12.5,rain,0,0,40.4,26,307,1015.4,79.4,15.4,223.9,19.3,8,,2011-05-31T05:25:39,2011-05-31T21:51:03,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-01,18.2,7,13.4,18.2,5.8,13.2,6.3,66.2,0,0,0,,0,0,31.2,17.5,319.9,1029.4,12.5,25.7,355.8,30.7,9,,2011-06-01T05:24:47,2011-06-01T21:52:12,0,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
"Amsterdam, Noord-Holland, Nederland",2011-06-02,20.6,6.6,15.2,20.6,5.6,15.1,8.5,67.2,0,0,0,,0,0,37.6,23.5,35.3,1033.4,2.7,25.6,345.5,30,9,,2011-06-02T05:23:57,2011-06-02T21:53:18,0.02,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,06269099999,06257099999"
